Facility_ID,facility_name,f_lng,f_lat,Facility_Type,Material,Year,SA_address,Tonnage,Direction,Destiny,SA_lat,SA_lng
[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Road Building Material,2020,"31 Garden Ln, Lawrence, NY 11559, USA",99169.61,Outgoing,Recycled,40.6241302,-73.7400131
[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Road Building Material,2020,"15 Albertson Ave, Albertson, NY 11507, USA",99169.61,Outgoing,Recycled,40.772123,-73.64201
[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Road Building Material,2020,"31 Preston Ct, Brooklyn, NY 11234, USA",99169.61,Outgoing,Recycled,40.6383418,-73.9247727
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"Bronx, NY, USA",135172.5,Incoming,,40.8447819,-73.8648268
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"Brooklyn, NY, USA",135172.5,Incoming,,40.6781784,-73.9441579
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"New York County, New York, NY, USA",135172.5,Incoming,,40.7830603,-73.9712488
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"Queens, NY, USA",135172.5,Incoming,,40.7282239,-73.7948516
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"Staten Island, NY, USA",135172.5,Incoming,,40.5795317,-74.1502007
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"New Jersey, USA",135172.5,Incoming,,40.0583238,-74.4056612
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"Bronx, NY, USA",89132.4,Incoming,,40.8447819,-73.8648268
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"Brooklyn, NY, USA",89132.4,Incoming,,40.6781784,-73.9441579
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"New York County, New York, NY, USA",89132.4,Incoming,,40.7830603,-73.9712488
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"Queens, NY, USA",89132.4,Incoming,,40.7282239,-73.7948516
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"Staten Island, NY, USA",89132.4,Incoming,,40.5795317,-74.1502007
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"New Jersey, USA",89132.4,Incoming,,40.0583238,-74.4056612
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"Bronx, NY, USA",168690.2,Incoming,,40.8447819,-73.8648268
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"Brooklyn, NY, USA",168690.2,Incoming,,40.6781784,-73.9441579
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"New York County, New York, NY, USA",168690.2,Incoming,,40.7830603,-73.9712488
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"Queens, NY, USA",168690.2,Incoming,,40.7282239,-73.7948516
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"Westchester County, NY, USA",168690.2,Incoming,,41.1220194,-73.7948516
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"Staten Island, NY, USA",168690.2,Incoming,,40.5795317,-74.1502007
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"New Jersey, USA",168690.2,Incoming,,40.0583238,-74.4056612
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"Bronx, NY, USA",98268.5,Incoming,,40.8447819,-73.8648268
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"Brooklyn, NY, USA",98268.5,Incoming,,40.6781784,-73.9441579
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"New York County, New York, NY, USA",98268.5,Incoming,,40.7830603,-73.9712488
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"Queens, NY, USA",98268.5,Incoming,,40.7282239,-73.7948516
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"New Jersey, USA",98268.5,Incoming,,40.0583238,-74.4056612
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"Staten Island, NY, USA",98268.5,Incoming,,40.5795317,-74.1502007
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Processed Fill,2019,"201 Edward Curry Ave # 107, Staten Island, NY 10314, USA",170098.5,Outgoing,Recycled,40.611349,-74.183653
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Bulk Metal (from C&D Debris),2019,"2453 Arthur Kill Rd, Staten Island, NY 10309, USA",330.4,Outgoing,Recycled,40.5546795,-74.217852
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Rock,2019,"201 Edward Curry Ave # 107, Staten Island, NY 10314, USA",44469.4,Outgoing,Recycled,40.611349,-74.183653
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Residue,2020,"11 Ferry St, Staten Island, NY 10302, USA",101,Outgoing,Transferred,40.6409416,-74.1319274
[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Bulk Metal (from C&D Debris),2020,"2453 Arthur Kill Rd, Staten Island, NY 10309, USA",334.9,Outgoing,Recycled,40.5546795,-74.217852
[43W0014],Stokes Waste Paper Co,-74.11895567,40.63938763,Transfer Facility,General C&D Debris,2019,"Staten Island, NY, USA",101507.76,Incoming,,40.5795317,-74.1502007
[43W0014],Stokes Waste Paper Co,-74.11895567,40.63938763,Transfer Facility,Nonferrous Metal,2019,"1641 Richmond Terrace, Staten Island, NY 10310, USA",250,Outgoing,Recycled,40.6400792,-74.1219085
[43W0014],Stokes Waste Paper Co,-74.11895567,40.63938763,Transfer Facility,Soil,2019,"200 Bloomfield Ave, Staten Island, NY 10314, USA",3212,Outgoing,Recycled,40.612779,-74.1861179
[43W0014],Stokes Waste Paper Co,-74.11895567,40.63938763,Transfer Facility,Soil,2019,"1900 South Ave, Staten Island, NY 10314, USA",3212,Outgoing,Recycled,40.602597,-74.193906
[43W0014],Stokes Waste Paper Co,-74.11895567,40.63938763,Transfer Facility,Concrete,2019,"200 Bloomfield Ave, Staten Island, NY 10314, USA",7575,Outgoing,Recycled,40.612779,-74.1861179
[43W0014],Stokes Waste Paper Co,-74.11895567,40.63938763,Transfer Facility,Bulk Metal (from CD debris),2019,"1641 Richmond Terrace, Staten Island, NY 10310, USA",1128,Outgoing,Recycled,40.6400792,-74.1219085
[43W0014],Stokes Waste Paper Co,-74.11895567,40.63938763,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"303 Brew Rd, Bergen, NY 14416, USA",101507,Outgoing,Disposed,43.0638809,-77.9346923
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Fill,2019,"Queens, NY, USA",4939.33,Incoming,,40.7282239,-73.7948516
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Fill,2019,"Manhattan, New York, NY, USA",4939.33,Incoming,,40.7830603,-73.9712488
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Fill,2019,"Hempstead, NY, USA",4939.33,Incoming,,40.6450219,-73.6339087
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Metals,2019,"Queens, NY, USA",536.06,Incoming,,40.7282239,-73.7948516
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Metals,2019,"Manhattan, New York, NY, USA",536.06,Incoming,,40.7830603,-73.9712488
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,General C&D Debris,2019,"Queens, NY, USA",36189.46,Incoming,,40.7282239,-73.7948516
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,General C&D Debris,2019,"Hempstead, NY, USA",36189.46,Incoming,,40.6450219,-73.6339087
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",36189.46,Incoming,,40.7830603,-73.9712488
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Concrete,2019,"Queens, NY, USA",1872.41,Incoming,,40.7282239,-73.7948516
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Concrete,2019,"Hempstead, NY, USA",1872.41,Incoming,,40.6450219,-73.6339087
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Concrete,2019,"Manhattan, New York, NY, USA",1872.41,Incoming,,40.7830603,-73.9712488
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Soil,2019,"Queens, NY, USA",104.06,Incoming,,40.7282239,-73.7948516
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Soil,2019,"Hempstead, NY, USA",104.06,Incoming,,40.6450219,-73.6339087
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Soil,2019,"Manhattan, New York, NY, USA",104.06,Incoming,,40.7830603,-73.9712488
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",32824.93,Outgoing,Transferred,40.7433395,-73.4136276
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1061 State Rte 1006, Port Carbon, PA 17965, USA",32824.93,Outgoing,Disposed,40.7384033,-76.1545867
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",32824.93,Outgoing,Recycled,40.7614568,-73.4349464
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Unadulterated Wood,2019,"482 Mill Rd, Coram, NY 11727, USA",1132.67,Outgoing,Recycled,40.8607999,-72.9853536
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Bulk Metal (from C&D Debris),2019,"175-15 Liberty Ave, Jamaica, NY 11433, USA",530.88,Outgoing,Recycled,40.7053949,-73.7837201
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Bulk Metal (from C&D Debris),2019,"340 Maspeth Ave, Brooklyn, NY 11211, USA",530.88,Outgoing,Recycled,40.7180441,-73.9304706
[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Bulk Metal (from C&D Debris),2019,"5811 Preston Ct, Brooklyn, NY 11234, USA",530.88,Outgoing,Recycled,40.6405249,-73.9210109
[03W39],Tilcon New York Inc,-73.90329871,40.80960169,Transfer Facility,General C&D Debris,2019,"Bronx, NY, USA",89963,Incoming,,40.8447819,-73.8648268
[03W39],Tilcon New York Inc,-73.90329871,40.80960169,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",89963,Incoming,,40.7830603,-73.9712488
[03W39],Tilcon New York Inc,-73.90329871,40.80960169,Transfer Facility,General C&D Debris,2019,"Westchester County, NY, USA",89963,Incoming,,41.1220194,-73.7948516
[03W39],Tilcon New York Inc,-73.90329871,40.80960169,Transfer Facility,Concrete,2019,"411 Bergen Ave #3920, Kearny, NJ 07032, USA",127901,Outgoing,Recycled,40.7555389,-74.1421203
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Manhattan, New York, NY, USA",5863,Incoming,,40.7830603,-73.9712488
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Queens, NY, USA",5863,Incoming,,40.7282239,-73.7948516
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Staten Island, NY, USA",5863,Incoming,,40.5795317,-74.1502007
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Brooklyn, NY, USA",5863,Incoming,,40.6781784,-73.9441579
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Bronx, NY, USA",5863,Incoming,,40.8447819,-73.8648268
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Manhattan, New York, NY, USA",28086,Incoming,,40.7830603,-73.9712488
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Queens, NY, USA",28086,Incoming,,40.7282239,-73.7948516
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Staten Island, NY, USA",28086,Incoming,,40.5795317,-74.1502007
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Brooklyn, NY, USA",28086,Incoming,,40.6781784,-73.9441579
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Bronx, NY, USA",28086,Incoming,,40.8447819,-73.8648268
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"Manhattan, New York, NY, USA",19900,Incoming,,40.7830603,-73.9712488
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"Queens, NY, USA",19900,Incoming,,40.7282239,-73.7948516
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"Staten Island, NY, USA",19900,Incoming,,40.5795317,-74.1502007
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"Brooklyn, NY, USA",19900,Incoming,,40.6781784,-73.9441579
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"Bronx, NY, USA",19900,Incoming,,40.8447819,-73.8648268
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"1481 Troy Ave, Brooklyn, NY 11203, USA",19900,Incoming,,40.6362073,-73.9343055
[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Pulaski Ln W, Bayonne, NJ, USA",36750,Outgoing,Recycled,40.6725459,-74.0930391
[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Masonry,2019,"Staten Island, NY, USA",6693,Incoming,,40.5795317,-74.1502007
[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Concrete,2019,"Staten Island, NY, USA",68961,Incoming,,40.5795317,-74.1502007
[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Sand,2019,"Staten Island, NY, USA",931,Incoming,,40.5795317,-74.1502007
[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Soil,2019,"Staten Island, NY, USA",112166,Incoming,,40.5795317,-74.1502007
[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Bulk Metal (from C&D Debris),2019,"2994 Cropsey Ave, Brooklyn, NY 11214, USA",1372,Outgoing,Recycled,40.58175,-73.9863227
[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Soil,2019,"Staten Island, NY, USA",184314,Outgoing,Recycled,40.5795317,-74.1502007
[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Rock,2019,"Staten Island, NY, USA",38146,Outgoing,Recycled,40.5795317,-74.1502007
[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"25 Van St, Staten Island, NY 10310, USA",87,Outgoing,Transferred,40.6401996,-74.1194216
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,General C&D Debris,2019,"New York, NY, USA",135106.57,Incoming,,40.7127753,-74.0059728
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",95955.25,Outgoing,AOC,40.7614568,-73.4349464
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"Pennsylvania, USA",95955.25,Outgoing,Disposed,41.2033216,-77.1945247
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"503 Monroeville Rd, Swedesboro, NJ 08085, USA",95955.25,Outgoing,AOC,39.711399,-75.2805404
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1786 Salcman Rd, Waterloo, NY 13165, USA",95955.25,Outgoing,Disposed,42.914026,-76.844965
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"Painted Post, NY, USA",95955.25,Outgoing,Disposed,42.1620186,-77.0941366
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"6653 Herdman Rd, Angelica, NY 14709, USA",95955.25,Outgoing,Disposed,42.2872962,-78.0064392
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Metal,2019,"71 Peconic Ave, Medford, NY 11763, USA",1959.89,Outgoing,Recycled,40.8177235,-72.9748653
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Metal,2019,"900 Edgewater Rd, Bronx, NY 10474, USA",1959.89,Outgoing,Recycled,40.8210767,-73.8840822
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Metal,2019,"5811 Preston Ct, Brooklyn, NY 11234, USA",1959.89,Outgoing,Recycled,40.6405249,-73.9210109
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Metal,2019,"850 Edgewater Rd, Bronx, NY 10474, USA",1959.89,Outgoing,Recycled,40.8187393,-73.8828863
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Wood,2019,"12 Mill Brook Rd, Plainfield, CT 06374, USA",9620.1,Outgoing,Recycled,41.6640548,-71.9243392
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Wood,2019,"4515 2nd St E, Fort Drum, NY 13602, USA",9620.1,Outgoing,Recycled,44.036614,-75.7717586
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Stone,2019,"200 Bloomfield Ave, Staten Island, NY 10314, USA",38237.95,Outgoing,Recycled,40.612779,-74.1861179
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Stone,2019,"New Jersey, USA",38237.95,Outgoing,Recycled,40.0583238,-74.4056612
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Stone,2019,"Pipe Mill Rd, Falls Township, PA 19067, USA",38237.95,Outgoing,Recycled,40.1685856,-74.750175
[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Stone,2019,"Manhattan, New York, NY, USA",38237.95,Outgoing,Recycled,40.7830603,-73.9712488
[60W11],Lawton Adams Construction Corp,-73.69360695,41.31090085,Transfer Facility,General C&D Debris,2019,"Queens, NY, USA",54115.46,Incoming,,40.7282239,-73.7948516
[51W07],AL Blades-Hornell HMA Plant,-77.68813921,42.37101105,Transfer Facility,Asphalt and Road Material,2020,"Steuben County, NY, USA",10480.44,Incoming,,42.321027,-77.3783789
[51W07],AL Blades-Hornell HMA Plant,-77.68813921,42.37101105,Transfer Facility,Asphalt and Road Material,2019,"Steuben County, NY, USA",1099,Incoming,,42.321027,-77.3783789
[51W07],AL Blades-Hornell HMA Plant,-77.68813921,42.37101105,Transfer Facility,Asphalt Millings,2019,"7610 Co Rd 65, Hornell, NY 14843, USA",1099,Outgoing,Recycled,42.3700504,-77.6856001
[51W07],AL Blades-Hornell HMA Plant,-77.68813921,42.37101105,Transfer Facility,Asphalt Millings,2020,"7610 Co Rd 65, Hornell, NY 14843, USA",10480.44,Outgoing,Recycled,42.3700504,-77.6856001
[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2020,"Monroe County, NY, USA",49286.57,Incoming,,43.2841246,-77.7452081
[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2020,"Wayne County, NY, USA",49286.57,Incoming,,43.2020024,-77.010385
[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2020,"Ontario County, NY, USA",49286.57,Incoming,,42.8509838,-77.2864879
[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2019,"Monroe County, NY, USA",35694.55,Incoming,,43.2841246,-77.7452081
[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2019,"Wayne County, NY, USA",35694.55,Incoming,,43.2020024,-77.010385
[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2019,"Ontario County, NY, USA",35694.55,Incoming,,42.8509838,-77.2864879
[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"425 Perinton Pkwy, Fairport, NY 14450, USA",35694.54,Outgoing,Disposed,43.0874414,-77.3842571
[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,Bullk Metal (from C&D Debris),2019,"846 Macedon Center Rd, Macedon, NY 14502, USA",2746.25,Outgoing,Recycled,43.0930786,-77.3370285
[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,Concrete,2019,"846 Macedon Center Rd, Macedon, NY 14502, USA",9032.15,Outgoing,Recycled,43.0930786,-77.3370285
[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,Concrete,2019,"82 Old Dock Rd # A, Yaphank, NY 11980, USA",9032.15,Outgoing,Recycled,40.810894,-72.9450531
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Concrete,2020,"Monroe County, NY, USA",107.84,Incoming,,43.2841246,-77.7452081
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Concrete,2020,"Genesee County Building Two, 3837 W Main Street Rd, Batavia, NY 14020, USA",107.84,Incoming,,43.0092751,-78.2277491
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Concrete,2020,"Genesee County Building Two, 3837 W Main Street Rd, Batavia, NY 14020, USA",107.84,Incoming,,43.0092751,-78.2277491
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Concrete,2020,"Orleans County, NY, USA",107.84,Incoming,,43.4088624,-78.2020387
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2020,"Monroe County, NY, USA",425.55,Incoming,,43.2841246,-77.7452081
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2020,"Orleans County, NY, USA",425.55,Incoming,,43.4088624,-78.2020387
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2020,"Steuben County, NY, USA",425.55,Incoming,,42.321027,-77.3783789
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2020,"Monroe County, NY, USA",18343.14,Incoming,,43.2841246,-77.7452081
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2020,"Genesee County Building Two, 3837 W Main Street Rd, Batavia, NY 14020, USA",18343.14,Incoming,,43.0092751,-78.2277491
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",599.64,Incoming,,43.2841246,-77.7452081
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",32296.96,Incoming,,43.2841246,-77.7452081
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2019,"Niagara County, NY, USA",32296.96,Incoming,,43.3119496,-78.7476208
[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2019,"Orleans County, NY, USA",32296.96,Incoming,,43.4088624,-78.2020387
[08W01],Bradley Farms,-76.78190437,42.05734212,Transfer Facility,Wood,2019,"Chemung County, NY, USA",1056.55,Incoming,,42.1362071,-76.7798172
[08W01],Bradley Farms,-76.78190437,42.05734212,Transfer Facility,Wood,2019,"Steuben County, NY, USA",1056.55,Incoming,,42.321027,-77.3783789
[08W01],Bradley Farms,-76.78190437,42.05734212,Transfer Facility,Wood,2019,"Tioga County, NY, USA",1056.55,Incoming,,42.1256317,-76.3637285
[08W01],Bradley Farms,-76.78190437,42.05734212,Transfer Facility,Unadulterated Wood,2019,"767 S Kinyon St, Elmira, NY 14904, USA",1056.55,Outgoing,Recycled,42.068108,-76.804356
[28C10022],Brockport Quarry - IRP,-77.91548447,43.17460717,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",4730.1,Incoming,,43.2841246,-77.7452081
[28C10022],Brockport Quarry - IRP,-77.91548447,43.17460717,Transfer Facility,Asphalt Millings,2019,"5251 Sweden Walker Rd, Brockport, NY 14420, USA",4730.1,Outgoing,Recycled,43.174515,-77.915415
[28C10017],Brongo Supply Inc,-77.75231712,43.16260658,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",620,Incoming,,43.2841246,-77.7452081
[28C10017],Brongo Supply Inc,-77.66730511,43.16786299,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",620,Incoming,,43.2841246,-77.7452081
[28C10017],Brongo Supply Inc,-77.75231712,43.16260658,Transfer Facility,Concrete,2019,"Rochester, NY, USA",620,Incoming,,43.1565779,-77.6088465
[28C10017],Brongo Supply Inc,-77.66730511,43.16786299,Transfer Facility,Concrete,2019,"Rochester, NY, USA",620,Incoming,,43.1565779,-77.6088465
[28C10017],Brongo Supply Inc,-77.75231712,43.16260658,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",400,Incoming,,43.2841246,-77.7452081
[28C10017],Brongo Supply Inc,-77.66730511,43.16786299,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",400,Incoming,,43.2841246,-77.7452081
[28C10017],Brongo Supply Inc,-77.75231712,43.16260658,Transfer Facility,Soil,2019,"Monroe County, NY, USA",3600,Incoming,,43.2841246,-77.7452081
[28C10017],Brongo Supply Inc,-77.66730511,43.16786299,Transfer Facility,Soil,2019,"Monroe County, NY, USA",3600,Incoming,,43.2841246,-77.7452081
[28C10017],"G Frederico Wrecking Co., LLC",-77.75231712,43.16260658,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",12000,Incoming,,43.2841246,-77.7452081
[28C10017],"G Frederico Wrecking Co., LLC",-77.66730511,43.16786299,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",12000,Incoming,,43.2841246,-77.7452081
[28C10017],"G Frederico Wrecking Co., LLC",-77.75231712,43.16260658,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",5000,Incoming,,43.2841246,-77.7452081
