,Facility_ID,facility_name,f_lng,f_lat,Facility_Type,Material,Year,SA_address,Tonnage,Direction,Destiny,SA_lat,SA_lng
1885,[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Soil,2019,"Manhattan, New York, NY, USA",104.06,Incoming,Unknown,40.7830603,-73.9712488
1886,[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",32824.93,Outgoing,Transferred,40.7433395,-73.4136276
1887,[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1061 State Rte 1006, Port Carbon, PA 17965, USA",32824.93,Outgoing,Disposed,40.7384033,-76.1545867
1888,[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",32824.93,Outgoing,Recycled,40.7614568,-73.4349464
1889,[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Unadulterated Wood,2019,"482 Mill Rd, Coram, NY 11727, USA",1132.67,Outgoing,Recycled,40.8607999,-72.9853536
1890,[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Bulk Metal (from C&D Debris),2019,"175-15 Liberty Ave, Jamaica, NY 11433, USA",530.88,Outgoing,Recycled,40.7053949,-73.7837201
1891,[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Bulk Metal (from C&D Debris),2019,"340 Maspeth Ave, Brooklyn, NY 11211, USA",530.88,Outgoing,Recycled,40.7180441,-73.9304706
1892,[41W57],Thomas Novelli Contracting,-73.792103,40.70349907,Transfer Facility,Bulk Metal (from C&D Debris),2019,"5811 Preston Ct, Brooklyn, NY 11234, USA",530.88,Outgoing,Recycled,40.6405249,-73.9210109
1893,[03W39],Tilcon New York Inc,-73.90329871,40.80960169,Transfer Facility,General C&D Debris,2019,"Bronx, NY, USA",89963,Incoming,Unknown,40.8447819,-73.8648268
1894,[03W39],Tilcon New York Inc,-73.90329871,40.80960169,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",89963,Incoming,Unknown,40.7830603,-73.9712488
1895,[03W39],Tilcon New York Inc,-73.90329871,40.80960169,Transfer Facility,General C&D Debris,2019,"Westchester County, NY, USA",89963,Incoming,Unknown,41.1220194,-73.7948516
1896,[03W39],Tilcon New York Inc,-73.90329871,40.80960169,Transfer Facility,Concrete,2019,"411 Bergen Ave #3920, Kearny, NJ 07032, USA",127901,Outgoing,Recycled,40.7555389,-74.1421203
1897,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Manhattan, New York, NY, USA",5863,Incoming,Unknown,40.7830603,-73.9712488
1898,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Queens, NY, USA",5863,Incoming,Unknown,40.7282239,-73.7948516
1899,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Staten Island, NY, USA",5863,Incoming,Unknown,40.5795317,-74.1502007
1900,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Brooklyn, NY, USA",5863,Incoming,Unknown,40.6781784,-73.9441579
1901,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Bronx, NY, USA",5863,Incoming,Unknown,40.8447819,-73.8648268
1902,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Manhattan, New York, NY, USA",28086,Incoming,Unknown,40.7830603,-73.9712488
1903,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Queens, NY, USA",28086,Incoming,Unknown,40.7282239,-73.7948516
1904,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Staten Island, NY, USA",28086,Incoming,Unknown,40.5795317,-74.1502007
1905,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Brooklyn, NY, USA",28086,Incoming,Unknown,40.6781784,-73.9441579
1906,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Bronx, NY, USA",28086,Incoming,Unknown,40.8447819,-73.8648268
1907,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"Manhattan, New York, NY, USA",19900,Incoming,Unknown,40.7830603,-73.9712488
1908,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"Queens, NY, USA",19900,Incoming,Unknown,40.7282239,-73.7948516
1909,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"Staten Island, NY, USA",19900,Incoming,Unknown,40.5795317,-74.1502007
1910,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"Brooklyn, NY, USA",19900,Incoming,Unknown,40.6781784,-73.9441579
1911,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"Bronx, NY, USA",19900,Incoming,Unknown,40.8447819,-73.8648268
1912,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Concrete,2019,"1481 Troy Ave, Brooklyn, NY 11203, USA",19900,Incoming,Unknown,40.6362073,-73.9343055
1913,[43W46],TM Maintenance Inc,-74.19489154,40.60186227,Transfer Facility,Soil,2019,"Pulaski Ln W, Bayonne, NJ, USA",36750,Outgoing,Recycled,40.6725459,-74.0930391
1914,[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Masonry,2019,"Staten Island, NY, USA",6693,Incoming,Unknown,40.5795317,-74.1502007
1915,[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Concrete,2019,"Staten Island, NY, USA",68961,Incoming,Unknown,40.5795317,-74.1502007
1916,[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Sand,2019,"Staten Island, NY, USA",931,Incoming,Unknown,40.5795317,-74.1502007
1917,[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Soil,2019,"Staten Island, NY, USA",112166,Incoming,Unknown,40.5795317,-74.1502007
1918,[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Bulk Metal (from C&D Debris),2019,"2994 Cropsey Ave, Brooklyn, NY 11214, USA",1372,Outgoing,Recycled,40.58175,-73.9863227
1919,[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Soil,2019,"Staten Island, NY, USA",184314,Outgoing,Recycled,40.5795317,-74.1502007
1920,[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Rock,2019,"Staten Island, NY, USA",38146,Outgoing,Recycled,40.5795317,-74.1502007
1921,[43W12R],Vanbro Corporation,-74.19435482,40.60128197,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"25 Van St, Staten Island, NY 10310, USA",87,Outgoing,Transferred,40.6401996,-74.1194216
1922,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,General C&D Debris,2019,"New York, NY, USA",135106.57,Incoming,Unknown,40.7127753,-74.0059728
1923,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",95955.25,Outgoing,AOC,40.7614568,-73.4349464
1924,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"Pennsylvania, USA",95955.25,Outgoing,Disposed,41.2033216,-77.1945247
1925,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"503 Monroeville Rd, Swedesboro, NJ 08085, USA",95955.25,Outgoing,AOC,39.711399,-75.2805404
1926,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1786 Salcman Rd, Waterloo, NY 13165, USA",95955.25,Outgoing,Disposed,42.914026,-76.844965
1927,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"Painted Post, NY, USA",95955.25,Outgoing,Disposed,42.1620186,-77.0941366
1928,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"6653 Herdman Rd, Angelica, NY 14709, USA",95955.25,Outgoing,Disposed,42.2872962,-78.0064392
1929,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Metal,2019,"71 Peconic Ave, Medford, NY 11763, USA",1959.89,Outgoing,Recycled,40.8177235,-72.9748653
1930,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Metal,2019,"900 Edgewater Rd, Bronx, NY 10474, USA",1959.89,Outgoing,Recycled,40.8210767,-73.8840822
1931,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Metal,2019,"5811 Preston Ct, Brooklyn, NY 11234, USA",1959.89,Outgoing,Recycled,40.6405249,-73.9210109
1932,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Metal,2019,"850 Edgewater Rd, Bronx, NY 10474, USA",1959.89,Outgoing,Recycled,40.8187393,-73.8828863
1933,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Wood,2019,"12 Mill Brook Rd, Plainfield, CT 06374, USA",9620.1,Outgoing,Recycled,41.6640548,-71.9243392
1934,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Wood,2019,"4515 2nd St E, Fort Drum, NY 13602, USA",9620.1,Outgoing,Recycled,44.036614,-75.7717586
1935,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Stone,2019,"200 Bloomfield Ave, Staten Island, NY 10314, USA",38237.95,Outgoing,Recycled,40.612779,-74.1861179
1936,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Stone,2019,"New Jersey, USA",38237.95,Outgoing,Recycled,40.0583238,-74.4056612
1937,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Stone,2019,"Pipe Mill Rd, Falls Township, PA 19067, USA",38237.95,Outgoing,Recycled,40.1685856,-74.750175
1938,[03W24],Zevel Transfer LLC,-73.89236657,40.81179437,Transfer Facility,Stone,2019,"Manhattan, New York, NY, USA",38237.95,Outgoing,Recycled,40.7830603,-73.9712488
1939,[60W11],Lawton Adams Construction Corp,-73.69360695,41.31090085,Transfer Facility,General C&D Debris,2019,"Queens, NY, USA",54115.46,Incoming,Unknown,40.7282239,-73.7948516
1940,[51W07],AL Blades-Hornell HMA Plant,-77.68813921,42.37101105,Transfer Facility,Asphalt and Road Material,2020,"Steuben County, NY, USA",10480.44,Incoming,Unknown,42.321027,-77.3783789
1941,[51W07],AL Blades-Hornell HMA Plant,-77.68813921,42.37101105,Transfer Facility,Asphalt and Road Material,2019,"Steuben County, NY, USA",1099,Incoming,Unknown,42.321027,-77.3783789
1942,[51W07],AL Blades-Hornell HMA Plant,-77.68813921,42.37101105,Transfer Facility,Asphalt Millings,2019,"7610 Co Rd 65, Hornell, NY 14843, USA",1099,Outgoing,Recycled,42.3700504,-77.6856001
1943,[51W07],AL Blades-Hornell HMA Plant,-77.68813921,42.37101105,Transfer Facility,Asphalt Millings,2020,"7610 Co Rd 65, Hornell, NY 14843, USA",10480.44,Outgoing,Recycled,42.3700504,-77.6856001
1944,[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2020,"Monroe County, NY, USA",49286.57,Incoming,Unknown,43.2841246,-77.7452081
1945,[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2020,"Wayne County, NY, USA",49286.57,Incoming,Unknown,43.2020024,-77.010385
1946,[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2020,"Ontario County, NY, USA",49286.57,Incoming,Unknown,42.8509838,-77.2864879
1947,[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2019,"Monroe County, NY, USA",35694.55,Incoming,Unknown,43.2841246,-77.7452081
1948,[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2019,"Wayne County, NY, USA",35694.55,Incoming,Unknown,43.2020024,-77.010385
1949,[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,General C&D Debris,2019,"Ontario County, NY, USA",35694.55,Incoming,Unknown,42.8509838,-77.2864879
1950,[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"425 Perinton Pkwy, Fairport, NY 14450, USA",35694.54,Outgoing,Disposed,43.0874414,-77.3842571
1951,[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,Bullk Metal (from C&D Debris),2019,"846 Macedon Center Rd, Macedon, NY 14502, USA",2746.25,Outgoing,Recycled,43.0930786,-77.3370285
1952,[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,Concrete,2019,"846 Macedon Center Rd, Macedon, NY 14502, USA",9032.15,Outgoing,Recycled,43.0930786,-77.3370285
1953,[59CP0012],ALPCO Recycling; Inc.,-77.33818502,43.09252371,Transfer Facility,Concrete,2019,"82 Old Dock Rd # A, Yaphank, NY 11980, USA",9032.15,Outgoing,Recycled,40.810894,-72.9450531
1954,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Concrete,2020,"Monroe County, NY, USA",107.84,Incoming,Unknown,43.2841246,-77.7452081
1955,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Concrete,2020,"Genesee County Building Two, 3837 W Main Street Rd, Batavia, NY 14020, USA",107.84,Incoming,Unknown,43.0092751,-78.2277491
1956,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Concrete,2020,"Genesee County Building Two, 3837 W Main Street Rd, Batavia, NY 14020, USA",107.84,Incoming,Unknown,43.0092751,-78.2277491
1957,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Concrete,2020,"Orleans County, NY, USA",107.84,Incoming,Unknown,43.4088624,-78.2020387
1958,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2020,"Monroe County, NY, USA",425.55,Incoming,Unknown,43.2841246,-77.7452081
1959,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2020,"Orleans County, NY, USA",425.55,Incoming,Unknown,43.4088624,-78.2020387
1960,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2020,"Steuben County, NY, USA",425.55,Incoming,Unknown,42.321027,-77.3783789
1961,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2020,"Monroe County, NY, USA",18343.14,Incoming,Unknown,43.2841246,-77.7452081
1962,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2020,"Genesee County Building Two, 3837 W Main Street Rd, Batavia, NY 14020, USA",18343.14,Incoming,Unknown,43.0092751,-78.2277491
1963,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",599.64,Incoming,Unknown,43.2841246,-77.7452081
1964,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",32296.96,Incoming,Unknown,43.2841246,-77.7452081
1965,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2019,"Niagara County, NY, USA",32296.96,Incoming,Unknown,43.3119496,-78.7476208
1966,[37W02],Barre Stone Products - Wilson Quarry,-78.2125521,43.20532481,Transfer Facility,Asphalt and Road Material,2019,"Orleans County, NY, USA",32296.96,Incoming,Unknown,43.4088624,-78.2020387
1967,[08W01],Bradley Farms,-76.78190437,42.05734212,Transfer Facility,Wood,2019,"Chemung County, NY, USA",1056.55,Incoming,Unknown,42.1362071,-76.7798172
1968,[08W01],Bradley Farms,-76.78190437,42.05734212,Transfer Facility,Wood,2019,"Steuben County, NY, USA",1056.55,Incoming,Unknown,42.321027,-77.3783789
1969,[08W01],Bradley Farms,-76.78190437,42.05734212,Transfer Facility,Wood,2019,"Tioga County, NY, USA",1056.55,Incoming,Unknown,42.1256317,-76.3637285
1970,[08W01],Bradley Farms,-76.78190437,42.05734212,Transfer Facility,Unadulterated Wood,2019,"767 S Kinyon St, Elmira, NY 14904, USA",1056.55,Outgoing,Recycled,42.068108,-76.804356
1971,[28C10022],Brockport Quarry - IRP,-77.91548447,43.17460717,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",4730.1,Incoming,Unknown,43.2841246,-77.7452081
1972,[28C10022],Brockport Quarry - IRP,-77.91548447,43.17460717,Transfer Facility,Asphalt Millings,2019,"5251 Sweden Walker Rd, Brockport, NY 14420, USA",4730.1,Outgoing,Recycled,43.174515,-77.915415
1973,[28C10017],Brongo Supply Inc,-77.75231712,43.16260658,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",620,Incoming,Unknown,43.2841246,-77.7452081
1974,[28C10017],Brongo Supply Inc,-77.66730511,43.16786299,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",620,Incoming,Unknown,43.2841246,-77.7452081
1975,[28C10017],Brongo Supply Inc,-77.75231712,43.16260658,Transfer Facility,Concrete,2019,"Rochester, NY, USA",620,Incoming,Unknown,43.1565779,-77.6088465
1976,[28C10017],Brongo Supply Inc,-77.66730511,43.16786299,Transfer Facility,Concrete,2019,"Rochester, NY, USA",620,Incoming,Unknown,43.1565779,-77.6088465
1977,[28C10017],Brongo Supply Inc,-77.75231712,43.16260658,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",400,Incoming,Unknown,43.2841246,-77.7452081
1978,[28C10017],Brongo Supply Inc,-77.66730511,43.16786299,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",400,Incoming,Unknown,43.2841246,-77.7452081
1979,[28C10017],Brongo Supply Inc,-77.75231712,43.16260658,Transfer Facility,Soil,2019,"Monroe County, NY, USA",3600,Incoming,Unknown,43.2841246,-77.7452081
1980,[28C10017],Brongo Supply Inc,-77.66730511,43.16786299,Transfer Facility,Soil,2019,"Monroe County, NY, USA",3600,Incoming,Unknown,43.2841246,-77.7452081
1981,[28C10017],"G Frederico Wrecking Co., LLC",-77.75231712,43.16260658,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",12000,Incoming,Unknown,43.2841246,-77.7452081
1982,[28C10017],"G Frederico Wrecking Co., LLC",-77.66730511,43.16786299,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",12000,Incoming,Unknown,43.2841246,-77.7452081
1983,[28C10017],"G Frederico Wrecking Co., LLC",-77.75231712,43.16260658,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",5000,Incoming,Unknown,43.2841246,-77.7452081
1984,[28C10017],"G Frederico Wrecking Co., LLC",-77.66730511,43.16786299,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",5000,Incoming,Unknown,43.2841246,-77.7452081
1985,[28W10],Dolomite Products Co Inc Penfield,-77.48219255,43.14293864,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",42.14,Incoming,Unknown,43.2841246,-77.7452081
1986,[28W10],Dolomite Products Co Inc Penfield,-77.48219255,43.14293864,Transfer Facility,Concrete,2019,"Wayne County, NY, USA",42.14,Incoming,Unknown,43.2020024,-77.010385
1987,[28W10],Dolomite Products Co Inc Penfield,-77.48219255,43.14293864,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",26993.93,Incoming,Unknown,43.2841246,-77.7452081
1988,[28W10],Dolomite Products Co Inc Penfield,-77.48219255,43.14293864,Transfer Facility,Asphalt and Road Material,2019,"Wayne County, NY, USA",26993.93,Incoming,Unknown,43.2020024,-77.010385
1989,[28W10],Dolomite Products Co Inc Penfield,-77.48219255,43.14293864,Transfer Facility,Concrete,2019,"746 Whalen Rd, Penfield, NY 14526, USA",42.14,Outgoing,Recycled,43.1437133,-77.4830066
1990,[28W10],Dolomite Products Co Inc Penfield,-77.48219255,43.14293864,Transfer Facility,Asphalt Millings,2019,"746 Whalen Rd, Penfield, NY 14526, USA",26993.93,Outgoing,Recycled,43.1437133,-77.4830066
1991,[28W01],Dolomite Products Co Inc. - Gates Quarry Recycle Plant,-77.67822735,43.1501035,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",68199.01,Incoming,Unknown,43.2841246,-77.7452081
1992,[28W01],Dolomite Products Co Inc. - Gates Quarry Recycle Plant,-77.67822735,43.1501035,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",59811.78,Incoming,Unknown,43.2841246,-77.7452081
1993,[28W01],Dolomite Products Co Inc. - Gates Quarry Recycle Plant,-77.67822735,43.1501035,Transfer Facility,Concrete,2019,"746 Whalen Rd, Penfield, NY 14526, USA",68199.01,Outgoing,Recycled,43.1437133,-77.4830066
1994,[28W01],Dolomite Products Co Inc. - Gates Quarry Recycle Plant,-77.67822735,43.1501035,Transfer Facility,Asphalt Millings,2019,"746 Whalen Rd, Penfield, NY 14526, USA",60045.93,Outgoing,Recycled,43.1437133,-77.4830066
1995,[59W06],Dolomite Products Walworth Quarry,-77.31769859,43.16886574,Transfer Facility,Asphalt and Road Material,2019,"Wayne County, NY, USA",9885.34,Incoming,Unknown,43.2020024,-77.010385
1996,[59W06],Dolomite Products Walworth Quarry,-77.31769859,43.16886574,Transfer Facility,Asphalt Millings,2019,"1200 Atlantic Ave, Walworth, NY 14568, USA",9885.34,Outgoing,Recycled,43.1658248,-77.3203964
1997,[35W05],Dolomite-Manchester Quarry,-77.17321737,42.94931742,Transfer Facility,Asphalt and Road Material,2019,"Ontario County, NY, USA",9517.4,Incoming,Unknown,42.8509838,-77.2864879
1998,[35W05],Dolomite-Manchester Quarry,-77.17321737,42.94931742,Transfer Facility,Asphalt Millings,2020,"1719 Lovers Ln, Clifton Springs, NY 14432, USA",15054.45,Outgoing,Recycled,42.950426,-77.175922
1999,[35W05],Dolomite-Manchester Quarry,-77.17321737,42.94931742,Transfer Facility,Asphalt Millings,2019,"1719 Lovers Ln, Clifton Springs, NY 14432, USA",9757.33,Outgoing,Recycled,42.950426,-77.175922
2000,[51C10014],Glenn O Hawbaker Inc Erwin Facility,-77.14954337,42.10370952,Transfer Facility,Asphalt and Road Material,2020,"Steuben County, NY, USA",451.47,Incoming,Unknown,42.321027,-77.3783789
2001,[51C10014],Glenn O Hawbaker Inc Erwin Facility,-77.14954337,42.10370952,Transfer Facility,Concrete,2020,"Steuben County, NY, USA",183.82,Incoming,Unknown,42.321027,-77.3783789
2002,[51C10014],Glenn O Hawbaker Inc Erwin Facility,-77.14954337,42.10370952,Transfer Facility,Asphalt and Road Material,2019,"Steuben County, NY, USA",145,Incoming,Unknown,42.321027,-77.3783789
2003,[51C10014],Glenn O Hawbaker Inc Erwin Facility,-77.14954337,42.10370952,Transfer Facility,Concrete,2019,"Steuben County, NY, USA",935,Incoming,Unknown,42.321027,-77.3783789
2004,[51C10014],Glenn O Hawbaker Inc Erwin Facility,-77.14954337,42.10370952,Transfer Facility,Concrete,2020,"11597 Co Rd 2, Addison, NY 14801, USA",256.89,Outgoing,Recycled,42.1532138,-77.2997622
2005,[51C10014],Glenn O Hawbaker Inc Erwin Facility,-77.14954337,42.10370952,Transfer Facility,Concrete,2020,"5632 Turnpike Rd, Bath, NY 14810, USA",256.89,Outgoing,Recycled,42.3240936,-77.3882262
2006,[51C10014],Glenn O Hawbaker Inc Erwin Facility,-77.14954337,42.10370952,Transfer Facility,Concrete,2020,"Steuben County, NY, USA",256.89,Outgoing,Recycled,42.321027,-77.3783789
2007,[51C10014],Glenn O Hawbaker Inc Erwin Facility,-77.14954337,42.10370952,Transfer Facility,Concrete,2019,"Steuben County, NY, USA",1755,Outgoing,Recycled,42.321027,-77.3783789
2008,[51C10014],Glenn O Hawbaker Inc Erwin Facility,-77.14954337,42.10370952,Transfer Facility,Concrete,2019,"Steuben County, NY, USA",1755,Outgoing,Recycled,42.321027,-77.3783789
2009,[51C10014],Glenn O Hawbaker Inc Erwin Facility,-77.14954337,42.10370952,Transfer Facility,Concrete,2019,"Steuben County, NY, USA",1755,Outgoing,Recycled,42.321027,-77.3783789
2010,[28W16],Globalsoft Environmental Inc,-77.67479365,43.14778876,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",211,Incoming,Unknown,43.2841246,-77.7452081
2011,[28W16],Globalsoft Environmental Inc,-77.67479365,43.14778876,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",63,Incoming,Unknown,43.2841246,-77.7452081
2012,[28W16],Globalsoft Environmental Inc,-77.67479365,43.14778876,Transfer Facility,Concrete,2019,"837 Buffalo Rd, Rochester, NY 14624, USA",211,Outgoing,Recycled,43.1492033,-77.6718213
2013,[28W16],Globalsoft Environmental Inc,-77.67479365,43.14778876,Transfer Facility,Asphalt Millings,2019,"New York, NY, USA",196.3333333,Outgoing,Recycled,40.7127753,-74.0059728
2014,[28W16],Globalsoft Environmental Inc,-77.67479365,43.14778876,Transfer Facility,Asphalt Millings,2019,"Wayne County, NY, USA",196.3333333,Outgoing,Recycled,43.2020024,-77.010385
2015,[28W09],Lorric C&D Processing,-77.82899098,43.2096092,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",810,Incoming,Unknown,43.2841246,-77.7452081
2016,[28W09],Lorric C&D Processing,-77.82899098,43.2096092,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",100,Incoming,Unknown,43.2841246,-77.7452081
2017,[28W09],Lorric C&D Processing,-77.82899098,43.2096092,Transfer Facility,Asphalt and Road Material,2019,"Monroe County, NY, USA",80,Incoming,Unknown,43.2841246,-77.7452081
2018,[28W09],Lorric C&D Processing,-77.82899098,43.2096092,Transfer Facility,Asphalt Roofing Shingles,2019,"Monroe County, NY, USA",525,Incoming,Unknown,43.2841246,-77.7452081
2019,[28W09],Lorric C&D Processing,-77.82899098,43.2096092,Transfer Facility,Wood,2019,"Monroe County, NY, USA",450,Incoming,Unknown,43.2841246,-77.7452081
2020,[28W09],Lorric C&D Processing,-77.82899098,43.2096092,Transfer Facility,Soil,2019,"Monroe County, NY, USA",440,Incoming,Unknown,43.2841246,-77.7452081
2021,[28W09],Lorric C&D Processing,-77.82899098,43.2096092,Transfer Facility,"Rock, Stone, and Gravel",2019,"Monroe County, NY, USA",430,Incoming,Unknown,43.2841246,-77.7452081
2022,[28W09],Lorric C&D Processing,-77.82899098,43.2096092,Transfer Facility,Concrete,2019,"Monroe County, NY, USA",810,Outgoing,Recycled,43.2841246,-77.7452081
2023,[28W09],Lorric C&D Processing,-77.82899098,43.2096092,Transfer Facility,Asphalt Pavement,2019,"Monroe County, NY, USA",100,Outgoing,Recycled,43.2841246,-77.7452081
2024,[28W09],Lorric C&D Processing,-77.82899098,43.2096092,Transfer Facility,Asphalt Millings,2019,"Monroe County, NY, USA",80,Outgoing,Recycled,43.2841246,-77.7452081
